PeakID	Annotation
chr11:54962798-54963422:193	promoter
chr16:87654979-87655550:527	enhancer
chr12:24593048-24593736:301	enhancer
chr18:69655230-69655959:365	enhancer
chr7:80057861-80058149:166	enhancer
chr3:9402866-9403321:152	enhancer
chr12:50558264-50558647:157	enhancer
chr18:68589723-68591303:467	enhancer
chr14:8032516-8032903:218	enhancer
chr11:95688345-95689390:813	enhancer
chr18:57674539-57675528:79	enhancer
chr11:77497900-77498262:200	enhancer
chr14:25484046-25484415:172	enhancer
chr7:102337889-102338405:233	enhancer
chr18:70805053-70805558:150	enhancer
chr12:86087757-86088439:467	enhancer
chr2:27745004-27745384:222	enhancer
chr15:62139131-62139652:348	enhancer
chr13:92131012-92132048:223	promoter
chr7:97414493-97414783:138	enhancer
chr2:73509276-73509786:262	enhancer
chr9:117859598-117860104:159	enhancer
chr6:51880839-51881472:150	enhancer
chr4:148985447-148986046:248	enhancer
chr3:52443859-52444293:199	enhancer
chr14:12099717-12100552:523	enhancer
chr9:48761152-48761506:187	enhancer
chr7:132245680-132246329:268	enhancer
chr18:39067128-39067572:196	enhancer
chr19:56631106-56632073:672	enhancer
chr18:65641108-65641452:186	enhancer
chr4:45472021-45472487:369	enhancer
chr6:39264398-39265268:154	enhancer
chr14:64050457-64050829:188	enhancer
chr2:136920904-136921424:249	enhancer
chr1:72014515-72015029:224	enhancer
chr1:132436444-132437249:616	enhancer
chr5:135525038-135525672:376	enhancer
chr4:8938689-8939435:69	enhancer
chr10:75364072-75365083:346	enhancer
chr12:39920372-39921014:388	enhancer
chr12:58268563-58269499:744	promoter
chr6:83356466-83356953:253	enhancer
chr4:62634922-62635451:180	enhancer
chr9:43504360-43504941:431	enhancer
chr18:42753025-42753472:247	enhancer
chr16:50380957-50381685:213	enhancer
chr13:5802798-5803204:206	enhancer
chr19:34244073-34244428:167	enhancer
chr7:28418144-28418756:386	enhancer
chr2:72094377-72094814:292	enhancer
chr5:134887542-134888223:130	enhancer
chr7:130786694-130787099:160	enhancer
chr19:45207726-45208704:656	enhancer
chr4:43508284-43509092:511	enhancer
chr2:84229227-84230197:790	enhancer
chr5:75263978-75264647:600	enhancer
chr18:38252817-38253314:330	enhancer
chr12:54187689-54188438:693	enhancer
chr19:7416779-7418204:816	promoter
chr10:128282832-128283748:837	enhancer
chr7:58657909-58658790:303	promoter
chr13:42367682-42368026:198	enhancer
chr17:73845630-73846232:226	enhancer
chr17:8813752-8814439:542	enhancer
chr2:35581755-35582279:293	enhancer
chr7:92886257-92886869:202	enhancer
chr8:47268092-47268473:202	enhancer
chr18:83075871-83076402:323	enhancer
chr19:29325086-29325529:305	promoter
chr14:55783869-55784214:212	promoter
chr16:87246399-87246833:300	enhancer
chr9:75254147-75254870:570	enhancer
chr16:76226503-76226903:132	enhancer
chr3:83993051-83993436:177	enhancer
chr3:137623410-137624382:863	promoter
chr9:46110505-46110655:67	enhancer
chr13:63089481-63089845:249	enhancer
chr18:37835267-37835920:322	enhancer
chr17:67304843-67305243:148	enhancer
chr11:96314746-96315349:140	promoter
chr6:37431280-37431842:313	enhancer
chr13:46883357-46883873:294	enhancer
chr14:70949675-70950228:195	enhancer
chr3:145614468-145615121:501	enhancer
chr13:110907579-110908031:206	enhancer
chr17:66510073-66510893:736	enhancer
chr14:60736494-60737106:228	enhancer
chr5:106995808-106996590:271	enhancer
chr10:120751284-120751829:320	enhancer
chr3:108712738-108713535:606	enhancer
chr8:34276043-34276676:126	enhancer
chr12:111450298-111450863:290	enhancer
chr12:85848185-85848487:172	enhancer
chr17:86256511-86257229:548	enhancer
chr8:8737092-8737830:110	enhancer
chr2:12301383-12302142:607	promoter
chr12:40659751-40660075:161	enhancer
chr12:54834893-54835419:200	enhancer
chr17:10334857-10335696:293	enhancer
chr5:99669919-99670709:222	enhancer
chr4:131885329-131885831:239	enhancer
chr19:37018210-37018837:140	enhancer
chr17:74875733-74876182:229	enhancer
chr4:148914820-148915207:175	enhancer
chr5:124019233-124019709:234	enhancer
chr9:102897441-102897809:128	enhancer
chr10:99285838-99286612:540	enhancer
chr2:141194391-141194920:342	enhancer
chr4:134628207-134628471:133	enhancer
chr3:131734218-131734662:202	enhancer
chr6:34865753-34866267:216	enhancer
chr4:132563914-132564318:199	promoter
chr13:109343640-109343949:145	enhancer
chr2:105108839-105109208:191	enhancer
chr12:38931863-38932141:132	enhancer
chr10:21701469-21701925:192	enhancer
chr14:7873447-7873970:235	enhancer
chr5:116389845-116390836:872	enhancer
chr1:172475083-172475575:220	promoter
chr7:84143046-84143685:236	enhancer
chr2:115081667-115082754:737	enhancer
chr19:53708435-53708819:164	enhancer
chr16:18629766-18630123:196	promoter
chr1:133878933-133879448:346	enhancer
chr6:51878462-51878919:192	enhancer
chr7:89115444-89116030:424	enhancer
chr8:9070754-9071403:420	enhancer
chr8:36158920-36159638:480	enhancer
chr2:153117030-153117565:234	enhancer
chr11:68474579-68474974:187	enhancer
chr9:32673981-32674372:121	enhancer
chr12:52126412-52127002:207	enhancer
chr7:71370151-71370537:161	enhancer
chr10:43034778-43035180:199	enhancer
chr18:38654243-38655280:944	enhancer
chr7:80078695-80079349:371	enhancer
chr10:61370298-61371026:159	enhancer
chr14:48133222-48133702:285	enhancer
chr5:112252331-112252755:253	promoter
chr3:102734341-102735507:548	promoter
chr9:118647394-118647807:240	enhancer
chr7:111741482-111742047:297	enhancer
chr9:46257540-46257944:250	enhancer
chr3:38174609-38175183:396	enhancer
chr9:107596943-107597303:207	promoter
chr10:58341709-58342078:203	promoter
chr18:75563126-75563587:250	enhancer
chr11:85832065-85833552:1212	promoter
chr7:125630157-125630718:355	enhancer
chr1:157063724-157064166:306	enhancer
chr5:90900174-90900564:213	enhancer
chr19:23147708-23147956:128	enhancer
chr4:127313838-127314417:225	promoter
chr3:84479346-84479753:139	promoter
chr1:157039028-157039532:346	enhancer
chr10:86498501-86499040:394	promoter
chr4:148925554-148926474:252	enhancer
chr9:41122401-41123406:554	enhancer
chr2:166142587-166143488:187	enhancer
chr8:105533905-105534284:264	enhancer
chr19:16261655-16261976:125	enhancer
chr18:75593764-75594413:606	enhancer
chr6:88147182-88148078:331	enhancer
chr12:54187689-54188438:200	enhancer
chr1:170478023-170478584:161	enhancer
chr5:64336767-64337455:152	promoter
chr4:32280468-32280711:109	enhancer
chr7:74323666-74324066:245	enhancer
chr8:72265388-72265823:125	enhancer
chr8:35633480-35634289:642	enhancer
chr4:57673318-57673861:128	enhancer
chr18:11129318-11129917:384	enhancer
chr6:31078377-31078774:216	enhancer
chr7:99626767-99627180:191	promoter
chr2:73512014-73512450:233	enhancer
chr2:34954256-34954713:221	enhancer
chr12:98674588-98675185:174	enhancer
chr13:112365771-112366112:204	enhancer
chr4:135152009-135152694:179	promoter
chr13:99830190-99830644:164	enhancer
chr2:167307117-167307673:170	enhancer
chr17:25081034-25081488:223	promoter
chr7:98542623-98543241:215	enhancer
chr13:111797980-111798313:144	enhancer
chr1:125607500-125607740:128	enhancer
chr11:72132353-72132687:176	enhancer
chr5:125150670-125151505:374	enhancer
chr19:21941747-21942081:133	enhancer
chr10:11198347-11198690:164	enhancer
chr17:27938017-27938723:121	enhancer
chr13:99384651-99385243:368	enhancer
chr10:79793396-79793933:206	promoter
chr16:49766380-49766686:143	enhancer
chr8:39297568-39298018:177	enhancer
chr4:102623971-102624669:582	enhancer
chr8:104170283-104171173:268	promoter
chr3:145614468-145615121:197	enhancer
chr3:37978519-37978847:133	enhancer
chr10:86302728-86303089:188	enhancer
chr6:128066047-128066758:619	enhancer
chr15:62104595-62105226:565	enhancer
chr3:79071551-79071987:276	enhancer
chr9:107695427-107696208:628	enhancer
chr17:28015069-28015826:527	enhancer
chr11:76092441-76092883:248	enhancer
chr2:163903471-163903857:181	enhancer
chr9:72812533-72812994:288	enhancer
chr15:58734135-58734504:238	enhancer
chr12:110498963-110499628:410	enhancer
chr4:53915093-53915681:400	enhancer
chr3:75835556-75835968:164	enhancer
chr18:35873010-35874172:449	enhancer
chr13:28724229-28724842:242	enhancer
chr14:121339955-121340502:318	promoter
chr14:100925913-100926375:290	enhancer
chr12:101807327-101807857:191	enhancer
chr7:45538247-45538900:512	enhancer
chr8:91629533-91629985:245	enhancer
chr12:79864261-79864764:212	enhancer
chr15:80074785-80075039:118	enhancer
chr15:66932379-66932826:221	enhancer
chr17:80801050-80802074:804	enhancer
chr19:55643236-55643951:119	enhancer
chr18:12358851-12359529:328	enhancer
chr8:87284396-87284893:190	enhancer
chr12:79646603-79647276:64	enhancer
chr11:64495902-64496451:144	enhancer
chr8:94998925-94999443:320	enhancer
chr11:62966760-62967795:417	enhancer
chr7:83242019-83242545:214	enhancer
chr5:125159227-125159684:256	enhancer
chr4:63399316-63399587:127	enhancer
chr9:122120122-122120407:130	enhancer
chr6:34729739-34730146:189	enhancer
chrX:101994055-101994557:267	enhancer
chr2:27088010-27088754:357	enhancer
chr14:15438421-15439321:653	promoter
chr14:40924405-40925139:225	enhancer
chr12:79759311-79759983:184	enhancer
chr3:39295204-39295628:277	enhancer
chr18:38144664-38145366:490	enhancer
chr9:102992863-102993374:176	enhancer
chr15:59003774-59004642:528	enhancer
chr13:56003828-56004658:316	enhancer
chr2:152925426-152925937:269	enhancer
chr9:31176403-31176761:177	enhancer
chr19:29253813-29254094:132	enhancer
chr6:140750207-140751481:665	enhancer
chr4:32337542-32338069:223	enhancer
chr4:53513312-53513840:138	enhancer
chr5:147668992-147669262:121	enhancer
chr13:110903055-110903615:389	enhancer
chr2:59706705-59707355:338	enhancer
chr8:61326102-61326611:139	enhancer
chr18:38804231-38804852:284	enhancer
chr6:143640586-143641025:154	enhancer
chr4:137509493-137509929:192	enhancer
chr10:42951983-42952472:216	enhancer
chr6:86496840-86497837:826	enhancer
chr12:54162510-54163185:493	enhancer
chr14:25488090-25488640:201	enhancer
chr12:37241324-37242161:560	promoter
chr2:134527559-134528748:1043	enhancer
chr8:61539883-61540171:158	enhancer
chr11:120315879-120316690:330	enhancer
chr6:29211824-29212589:533	promoter
chr11:59885041-59886252:427	enhancer
chr11:117975413-117976436:831	enhancer
chr10:75364072-75365083:840	enhancer
chr10:42972812-42973107:161	enhancer
chr4:8938689-8939435:517	enhancer
chr13:73892716-73893217:329	enhancer
chr18:62046886-62047459:319	enhancer
chr1:90203776-90204138:161	promoter
chr1:132341769-132342145:196	enhancer
chr1:92144961-92145519:402	enhancer
chr13:73971026-73971603:175	enhancer
chr7:16028484-16029017:224	enhancer
chr18:11469248-11469526:134	enhancer
chr1:190037937-190038670:321	enhancer
chr9:44134408-44134732:138	promoter
chr7:16755478-16756120:323	enhancer
chr12:79646603-79647276:515	enhancer
chr10:100160254-100160587:161	enhancer
chr11:67588878-67589249:166	enhancer
chr5:105580809-105581187:211	enhancer
chr8:81452007-81452520:314	enhancer
chr13:110893823-110894254:262	enhancer
chr11:98412234-98413363:192	promoter
chr2:181677089-181677495:239	promoter
chr1:152572830-152573351:216	enhancer
chr11:102818568-102819710:651	promoter
chr5:63951308-63952031:498	enhancer
chr7:89787661-89788224:232	enhancer
chr19:57239162-57239638:166	promoter
chr3:95228092-95228466:222	promoter
chr6:140666569-140667261:470	enhancer
chr5:30711691-30712219:168	promoter
chr13:41476204-41476664:188	enhancer
chr6:128133503-128134101:359	enhancer
chr14:102806335-102806985:372	enhancer
chr3:135516876-135517192:143	enhancer
chr8:106971841-106972339:347	enhancer
chr19:6349099-6349792:378	enhancer
chr3:101836077-101836516:206	promoter
chr6:38949594-38950197:441	enhancer
chr17:67889990-67890312:154	enhancer
chr7:79935539-79936049:180	promoter
chr19:40478198-40478581:166	enhancer
chr13:55487075-55487752:301	promoter
chr11:12335963-12336614:396	enhancer
chr4:107984661-107985004:125	enhancer
chr10:93285440-93285821:184	enhancer
chr4:135949536-135949836:147	enhancer
chr10:121305458-121305917:184	enhancer
chr15:36361310-36362078:184	enhancer
chr13:20208081-20208620:281	enhancer
chr2:91096547-91097091:150	promoter
chr4:125636489-125637230:356	enhancer
chr3:30457894-30458653:532	enhancer
chr12:45075042-45075368:130	promoter
chr15:54952029-54952735:557	promoter
chr7:81868085-81868387:152	enhancer
chr3:115951247-115951682:185	enhancer
chr6:125552757-125553070:163	promoter
chr2:60870875-60871605:323	enhancer
chr2:152785413-152785964:218	enhancer
chr2:11204262-11204646:237	enhancer
chr6:84124758-84125516:146	enhancer
chr17:25570417-25571358:355	promoter
chr17:7430182-7430631:271	promoter
chr10:77433976-77435498:160	enhancer
chr18:38255686-38256121:256	enhancer
chr9:63687236-63687787:373	enhancer
chr4:138463584-138464291:496	enhancer
chr7:132670352-132670863:176	enhancer
chr16:95448562-95449918:898	enhancer
chr10:60933850-60934255:362	enhancer
chr15:25321675-25321975:162	enhancer
chr4:123633367-123634245:197	enhancer
chr8:90839709-90840640:207	enhancer
chr2:71594547-71594864:146	enhancer
chr6:92034665-92035384:643	enhancer
chr13:47224307-47224494:87	enhancer
chr1:172525241-172525691:252	enhancer
chr1:62724323-62725132:271	enhancer
chr9:119067649-119068065:133	enhancer
chr8:108854439-108854935:176	enhancer
chrX:109190834-109191781:788	enhancer
chr17:45886321-45887038:312	enhancer
chr11:68956682-68957332:232	promoter
chr3:115815137-115815824:547	enhancer
chr2:74691455-74691918:76	promoter
chr4:133625291-133626408:705	enhancer
chr3:153689814-153690330:125	enhancer
chr6:100143604-100144644:86	enhancer
chr1:133891416-133891901:282	enhancer
chr15:97580679-97581085:237	enhancer
chr9:109899726-109900114:206	enhancer
chr4:8199899-8200634:86	enhancer
chr1:89136048-89136495:306	enhancer
chr11:5380184-5380654:314	enhancer
chr10:126986548-126987276:335	enhancer
chr6:99643666-99644239:310	enhancer
chr11:29839809-29840333:157	enhancer
chr5:105551743-105552352:323	enhancer
chr7:70971638-70972519:155	enhancer
chr2:169664285-169664722:130	enhancer
chr16:97288635-97289079:225	enhancer
chr2:93903464-93903856:187	enhancer
chr17:8340388-8341113:282	promoter
chr19:41774261-41774745:110	enhancer
chr9:44724304-44725038:153	enhancer
chr16:95438638-95440023:653	enhancer
chr10:61956234-61957209:100	enhancer
chr10:86161754-86162419:156	enhancer
chr19:7089826-7090548:159	enhancer
chr9:110990243-110990618:221	promoter
chr11:88234010-88234686:592	enhancer
chr11:102041407-102041827:153	promoter
chr3:41295120-41295547:295	enhancer
chr13:101796938-101797385:176	enhancer
chr5:96921999-96922762:418	enhancer
chr16:95708220-95708542:152	enhancer
chr7:80035532-80036105:99	enhancer
chr11:115192096-115192567:258	enhancer
chr11:12373249-12373729:65	enhancer
chr7:98084459-98085019:166	enhancer
chr3:54989393-54989724:134	enhancer
chr2:153305246-153305682:229	enhancer
chr16:58513739-58514249:284	enhancer
chr7:44373629-44374824:917	promoter
chr5:75970268-75970794:135	enhancer
chr5:44552114-44552539:168	enhancer
chr9:62363625-62363987:196	enhancer
chr7:132278512-132279220:310	enhancer
chr6:32510654-32511422:524	enhancer
chr12:53295740-53296067:150	enhancer
chr15:80173064-80173680:255	promoter
chr6:100143604-100144644:869	enhancer
chr5:114794623-114794990:163	enhancer
chr16:87654979-87655550:204	enhancer
chr5:143711300-143711629:179	enhancer
chr1:88258916-88259768:126	enhancer
chr5:45564013-45564464:155	enhancer
chr10:59441724-59442239:283	promoter
chr19:17650609-17651161:377	enhancer
chr15:78529516-78530018:395	promoter
chr3:21934801-21935068:152	enhancer
chr1:127256986-127257391:151	enhancer
chr19:4220882-4221245:226	enhancer
chr13:58066510-58068086:1203	enhancer
chr11:69935245-69936026:422	promoter
chr17:75435593-75435963:200	promoter
chr11:68502502-68503382:550	promoter
chr5:96221808-96222377:126	enhancer
chr8:123684691-123685096:255	enhancer
chr16:55876104-55876434:153	enhancer
chr11:64495902-64496451:287	enhancer
chr5:45084706-45085288:333	enhancer
chr6:71772638-71772980:139	enhancer
chr5:107359372-107360070:386	enhancer
chr8:27106470-27107614:336	enhancer
chr18:38654243-38655280:494	enhancer
chr18:46127664-46128279:366	enhancer
chr12:79751698-79752472:589	enhancer
chr17:28512673-28513061:227	enhancer
chr9:62522938-62523471:313	enhancer
chr4:139282756-139283504:384	enhancer
chr17:66403136-66403442:171	enhancer
chr4:135820096-135820492:217	enhancer
chr1:133492676-133493023:142	enhancer
chr9:95149216-95149727:228	enhancer
chr12:100276925-100277223:118	enhancer
chr19:32346195-32346515:207	enhancer
chr7:128748780-128749089:165	enhancer
chr11:53796595-53797170:374	enhancer
chr7:73517456-73517839:149	enhancer
chr4:141655811-141656478:319	enhancer
chr2:73572411-73572805:216	enhancer
chr12:21226921-21228012:386	enhancer
chr13:110967062-110967510:275	enhancer
chr6:39002951-39003494:264	enhancer
chr3:132949556-132950482:674	promoter
chr6:91959972-91960784:611	enhancer
chr9:57970115-57970674:215	enhancer
chr14:67613134-67613850:275	enhancer
chr4:32306198-32306789:419	enhancer
chr17:66416912-66417346:289	enhancer
chr10:19941087-19941478:182	promoter
chr1:137649939-137650431:360	enhancer
chr1:106316621-106317460:526	enhancer
chr4:114516930-114517396:213	enhancer
chr11:116018153-116018508:173	enhancer
chr7:139251877-139252347:233	enhancer
chr17:66405265-66405587:176	enhancer
chr7:122219216-122219948:244	promoter
chr19:56953805-56954346:159	enhancer
chr16:33581682-33582207:314	enhancer
chr9:107294329-107294537:104	enhancer
chr11:49186958-49187761:170	promoter
chr16:10703979-10704497:253	enhancer
chr12:117533587-117534453:273	promoter
chr11:32538354-32539148:353	enhancer
chr12:21264141-21264894:307	enhancer
chr10:84596864-84597751:472	enhancer
chr8:120809074-120809490:158	enhancer
chr12:17576041-17576382:176	enhancer
chr12:117447180-117447765:122	enhancer
chr11:22693070-22693620:459	enhancer
chr1:172220420-172220821:209	promoter
chr8:3260096-3260872:470	enhancer
chr19:45207726-45208704:425	enhancer
chr16:64873455-64874276:155	enhancer
chr15:101122932-101123777:768	enhancer
chr7:139843828-139844184:131	enhancer
chr19:6408756-6409104:209	enhancer
chr11:101260100-101260724:74	promoter
chr13:32018859-32019332:245	enhancer
chr17:25570417-25571358:82	promoter
chr6:119483012-119483279:119	enhancer
chr18:56756038-56756563:241	enhancer
chr7:71960648-71961287:314	enhancer
chr2:26594554-26596030:880	enhancer
chr6:99902690-99903314:150	enhancer
chr14:120661269-120662111:354	enhancer
chr16:7419671-7420345:473	enhancer
chr8:46778004-46778717:282	enhancer
chr10:20547916-20548542:486	enhancer
chr11:117557997-117558350:212	enhancer
chr9:106384008-106384828:481	enhancer
chr13:93144250-93144883:436	promoter
chr15:35326533-35326931:273	enhancer
chr5:31467741-31468309:322	enhancer
chr3:30864524-30865100:244	enhancer
chr9:32400531-32401246:573	enhancer
chr1:12718115-12718787:140	promoter
chr11:98740469-98740806:195	promoter
chr11:11965556-11966169:93	enhancer
chr10:110752915-110753259:150	enhancer
chr11:19112206-19112586:175	enhancer
chr4:148836487-148836765:110	enhancer
chr11:71817382-71817987:254	enhancer
chr2:93267591-93268497:415	enhancer
chr7:110930514-110930777:126	enhancer
chr8:126683970-126684342:161	enhancer
chr3:103130184-103130783:256	enhancer
chr1:166137541-166139080:231	enhancer
chr17:67347006-67347516:125	enhancer
chr6:88737065-88737887:92	enhancer
chr10:37860895-37861458:333	enhancer
chr13:42565240-42566141:401	promoter
chr4:97920353-97920806:308	enhancer
chr6:31558363-31558764:112	enhancer
chr11:53813003-53813859:461	enhancer
chr2:153318782-153319677:313	enhancer
chr1:165682424-165682765:196	enhancer
chr11:52167804-52168364:313	promoter
chr4:8198021-8198460:218	enhancer
chr17:71485744-71486854:961	enhancer
chr2:167128811-167130058:1006	enhancer
chr15:99449077-99450106:181	enhancer
chr11:121228439-121229473:361	promoter
chr19:21833462-21834068:446	enhancer
chr14:122013504-122013966:176	enhancer
chr5:119058230-119059172:198	enhancer
chr4:36288879-36289582:398	enhancer
chr14:73116904-73117340:256	enhancer
chr18:80704818-80705159:171	enhancer
chr7:37563054-37563625:350	enhancer
chr10:68472574-68473161:432	enhancer
chr1:185587555-185588288:537	enhancer
chr2:93303358-93304269:786	enhancer
chr17:86231677-86232124:235	enhancer
chr16:95459292-95459719:130	promoter
chr7:98523851-98524700:130	enhancer
chr1:34801296-34802259:662	enhancer
chr5:124011656-124012318:568	enhancer
chr1:105786990-105787322:161	enhancer
chr1:185587555-185588288:178	enhancer
chr11:53818662-53819585:207	enhancer
chr13:99287847-99288246:156	enhancer
chr11:96413485-96414321:707	enhancer
chr15:35806798-35807568:329	enhancer
chr1:172526552-172527058:85	enhancer
chr6:97457913-97458613:257	enhancer
chr2:26525443-26526125:203	enhancer
chr10:99789406-99789782:181	enhancer
chr7:73398317-73398709:187	enhancer
chr8:46789478-46789953:180	enhancer
chr5:103629057-103629824:413	promoter
chr14:15438421-15439321:82	promoter
chr2:170826766-170827418:463	enhancer
chr10:99270349-99270918:197	enhancer
chr4:32170492-32171189:181	enhancer
chr7:19477569-19478564:270	enhancer
chr2:73486330-73486597:125	promoter
chr10:86161754-86162419:416	enhancer
chr6:116682324-116682759:200	enhancer
chr12:13145421-13146193:238	enhancer
chr7:28911451-28912116:346	enhancer
chr4:149903011-149903518:387	enhancer
chr2:119408167-119408714:258	enhancer
chr1:153679155-153679717:176	enhancer
chr6:38753692-38754083:231	enhancer
chr6:72460131-72460962:131	enhancer
chr8:125285999-125286858:133	enhancer
chr2:59400841-59401417:350	enhancer
chr9:107618744-107619943:546	enhancer
chr15:96733975-96734822:119	enhancer
chr15:72971143-72971574:244	enhancer
chr17:23966843-23967473:461	enhancer
chr10:121613347-121614202:410	enhancer
chr19:32322454-32322792:186	enhancer
chr16:20695763-20696378:286	promoter
chr9:43210361-43211123:199	promoter
chrX:19236920-19238261:1015	promoter
chr12:86867227-86868228:202	enhancer
chr7:45215625-45216301:176	promoter
chr11:82914938-82915491:224	enhancer
chr16:95291238-95292130:736	enhancer
chr1:152008440-152008961:245	enhancer
chr11:119952023-119952860:122	enhancer
chr11:63827316-63828211:583	enhancer
chr18:25910079-25910506:233	enhancer
chr8:115618425-115618676:135	enhancer
chr2:43841671-43842023:173	enhancer
chr2:163082611-163083194:232	enhancer
chr2:3148969-3149213:114	enhancer
chr5:138988673-138989183:250	enhancer
chr6:31126419-31126919:323	enhancer
chr5:148754935-148755573:135	enhancer
chr6:88794565-88795052:146	enhancer
chr18:47149135-47149733:123	enhancer
chr11:67667441-67668259:285	enhancer
chr4:134758412-134758808:252	enhancer
chr5:120560845-120561289:325	enhancer
chr18:75441822-75442525:600	enhancer
chr6:94413749-94414370:400	enhancer
chr19:43571019-43571477:174	enhancer
chr3:95891622-95892194:373	promoter
chr16:85541484-85542003:110	enhancer
chr9:61898360-61898729:225	enhancer
chr4:127256738-127257119:167	enhancer
chr19:47178517-47179486:106	promoter
chr3:86754221-86754508:147	enhancer
chr16:52064754-52065089:177	enhancer
chr6:122571315-122571639:116	enhancer
chr2:4421752-4422105:193	enhancer
chr19:4113079-4114343:247	enhancer
chr17:3632373-3632933:320	enhancer
chr4:133159069-133159538:227	enhancer
chr8:106704917-106705373:262	enhancer
chr11:107794610-107794957:215	promoter
chr16:43435019-43435294:124	enhancer
chr16:91862871-91863276:153	enhancer
chr2:19665876-19666341:203	enhancer
chr11:117557424-117557922:171	enhancer
chr4:133057320-133058118:301	enhancer
chr2:3171838-3172069:115	enhancer
chr8:122523187-122523910:226	enhancer
chr1:172501697-172502260:170	promoter
chr18:38878775-38879203:140	enhancer
chr15:81104897-81105247:163	promoter
chr7:28593541-28594199:244	enhancer
chr2:115090518-115091259:347	enhancer
chr7:113066402-113067065:296	enhancer
chr4:43729767-43730127:155	promoter
chr5:137096005-137096390:156	enhancer
chr8:115159764-115160383:302	enhancer
chr2:93131886-93132592:396	enhancer
chr17:66416912-66417346:73	enhancer
chr2:91666320-91667310:745	enhancer
chr5:123039004-123039537:244	enhancer
chr10:76257767-76258403:126	enhancer
chrX:99232807-99233536:384	enhancer
chr15:99787559-99788139:297	enhancer
chr4:132446068-132446518:279	enhancer
chr8:111989960-111990402:129	enhancer
chr17:50135911-50136432:235	enhancer
chr3:30354064-30354743:410	enhancer
chr10:52274978-52275613:180	enhancer
chr19:56944229-56944817:172	enhancer
chr12:40415410-40415995:367	enhancer
chr18:66269289-66269758:267	enhancer
chr9:62381240-62382118:221	enhancer
chr9:63612007-63612478:168	enhancer
chr4:58552891-58553900:625	promoter
chr18:77565088-77565836:302	promoter
chr8:45681187-45681584:194	enhancer
chrX:99046356-99046827:153	enhancer
chr17:5730621-5731043:195	enhancer
chr2:91950203-91950631:259	promoter
chr2:160334102-160334744:96	enhancer
chr5:105527908-105528464:235	enhancer
chr5:24383349-24383821:161	enhancer
chr2:147297905-147298922:744	enhancer
chr12:15731282-15731741:176	enhancer
chr14:31909343-31909856:199	enhancer
chr4:135254781-135255159:169	enhancer
chr15:82963409-82964144:203	enhancer
chr2:141587316-141587661:192	enhancer
chr12:85540955-85541589:393	enhancer
chr4:119105781-119106122:121	enhancer
chr13:46877062-46877540:177	enhancer
chr17:80801050-80802074:491	enhancer
chr2:167656558-167657211:497	enhancer
chr11:62983804-62984144:154	enhancer
chr13:51756525-51757028:189	enhancer
chr18:57674539-57675528:751	enhancer
chr1:134086685-134087395:211	enhancer
chr2:33870337-33870763:195	enhancer
chr5:75871037-75871549:335	enhancer
chr2:60922332-60922762:209	enhancer
chr4:141571283-141571668:134	enhancer
chr12:17717126-17717596:76	enhancer
chr1:186555643-186556177:139	enhancer
chr2:59407028-59407300:125	enhancer
chr19:6384173-6384529:166	promoter
chr7:134822063-134822497:158	enhancer
chr7:110248637-110249058:259	enhancer
chr12:110077228-110077863:134	enhancer
chr18:69415429-69416064:300	promoter
chrX:99292716-99293227:331	enhancer
chr16:85541484-85542003:376	enhancer
chr9:118622399-118622749:190	enhancer
chr9:63960315-63960723:174	enhancer
chr11:85520992-85521377:189	enhancer
chr12:79598548-79598829:145	enhancer
chr7:132302533-132302954:363	enhancer
chr19:55496148-55496812:323	enhancer
chr11:8445934-8446369:285	enhancer
chr18:74823420-74823904:278	enhancer
chr12:83328860-83329272:249	enhancer
chr7:19646566-19647034:286	enhancer
chr1:4746763-4747232:305	enhancer
chr11:106536101-106536780:173	enhancer
chr14:22213572-22214182:214	enhancer
chr10:71409945-71410331:202	enhancer
chr2:167128811-167130058:578	enhancer
chr19:55660094-55660629:275	enhancer
chr10:75364072-75365083:536	enhancer
chr6:128137074-128137370:149	enhancer
chr10:99686986-99687464:192	enhancer
chr11:20011177-20011895:617	enhancer
chr4:137478186-137478727:275	enhancer
chr8:95293143-95293628:220	enhancer
chr13:45576149-45576869:578	enhancer
chr4:8822546-8823155:121	enhancer
chr4:13267768-13268296:404	enhancer
chr10:86138890-86139811:637	enhancer
chr9:58139912-58140329:135	enhancer
chr1:24194160-24194601:210	promoter
chr8:25237248-25237647:149	enhancer
chr6:94254453-94254621:92	enhancer
chr16:90915894-90916606:264	enhancer
chrX:38438457-38438759:128	enhancer
chr6:120665356-120667263:173	promoter
chr1:172532597-172532945:142	enhancer
chr15:7203948-7204365:198	enhancer
chr9:53794494-53794832:149	enhancer
chr13:110683279-110683998:466	enhancer
chr2:143846651-143847294:207	enhancer
chr18:69196561-69197282:99	promoter
chr16:12040938-12041291:202	enhancer
chr5:136967557-136967983:194	promoter
chr4:105566587-105567109:373	enhancer
chr1:139319852-139320202:144	enhancer
chr10:61977105-61977408:147	enhancer
chr5:147641521-147641955:133	enhancer
chr2:181663046-181663680:462	enhancer
chr16:59529496-59530117:236	enhancer
chr7:68692628-68693123:227	enhancer
chr7:74524384-74525060:296	enhancer
chr15:83425872-83426146:125	promoter
chr8:68392588-68393263:173	enhancer
chr19:31762623-31763079:65	enhancer
chr3:29981316-29981984:396	enhancer
chr2:79653457-79654092:486	enhancer
chr5:116490850-116491252:175	enhancer
